publisher,product_url,Title,id_animeclick,N_volume,product_id,n_reprint,price_full,price_actual,release_date,release_date_giorno,release_date_mese,release_date_anno,author,Disegnatore,pages,size,contents,binding,colors,isbn,genere,description,img_file,details_volume
Panini Comics,https://comics.panini.it/store/pub_ita_it/mpant044-it-panini-time-panini-time-n-44.html,Adventure Time,adventuretime,44,mpant044,,2.9,2.76,13/07/2017,13,7,2017,"Ian McGinty, Christopher Hastings, AA.VV.",,48,17x26,"Adventure Time #55, Adventure Time Comics #2",Spillato,Colori,,fantasy,"Continuano le avventure di Jake e Finn nei panni di due finntastici cowboy! Ma la realtà stessa sembra aver qualcosa che non funziona… di chi sarà la colpa? Di BiMo? Dei due Limoncelli? Continua la serie Adventure Time Comics, con nuove storie di Box Brown, Greg Smallwood, Sohia Foster-Domino e Evgeny Yakovlev.",img_mpant044,
Panini Comics,https://comics.panini.it/store/pub_ita_it/msaco017isbn-it-savage-sword-of-conan-savage-sword-of-conan-n-17.html,La Spada Selvaggia di Conan,laspadaselvaggiadiconan,17,msaco017isbn,,25.0,23.75,25/05/2017,25,5,2017,"John Buscema, Pablo Marcos, Michael Fleisher, Ernie Chan",,336,20.5x27.5,The Savage Sword of Conan #96/101,Cartonato,Bianco e nero e colori,9788891225658.0,fantasy,"Il ritorno del misterioso e demoniaco Divoratore di Anime, i letali seguaci di un dio-leopardo, una caccia al tesoro che potrebbe costare a Conan la vita. In più un’insurrezione contro una malvagia stregaregina, un dio Kushita da tempo morto e ora risvegliato e una bellissima sirena. Sono questi alcuni dei pericoli che Conan dovrà affrontare in queste avventure firmate Michael Fleisher e John Buscema.",img_msaco017isbn,1984 – I
Panini Comics,https://comics.panini.it/store/pub_ita_it/mpant043-it-panini-time-panini-time-n-43.html,Adventure Time,adventuretime,43,mpant043,,2.9,2.76,25/05/2017,25,5,2017,"Ian McGinty, Christopher Hastings, AA.VV.",,48,17x26,"Adventure Time #54, Adventure Time Comics #1",Spillato,Colori,,fantasy,"Jake e Finn si credono cowboy, e cavalcano le radure sabbiose dell’Ovest in sella a due lumaconi giganti! Non può essere che l’inizio di una fantastica avventura. A partire da questo mese debutta anche la nuova serie Adventure Time Comics, con storie brevi dei bravissimi Tony Millionaire, Katie Cook e Art Baltazar.",img_mpant043,
Panini Comics,https://comics.panini.it/store/pub_ita_it/mconn030isbn-it-nuovo-conan-100-conan-n-27-conan-red-sonja-l-eta-dell.html,Conan/Red Sonja,conanredsonja,27,mconn030isbn,,12.0,11.4,18/05/2017,18,5,2017,"Jim Zub, Gail Simone, Dan Panosian",,96,17x26,Conan/Red Sonja #1/4,Brossurato,Colori,9788891228291.0,fantasy,"Un grande crossover! Una miniserie completa! Il primo incontro tra Conan e Red Sonja! Alleati scomodi, i due avventurieri devono impedire che un potente stregone porti alla fine di tutte le guerre grazie a una pianta mortale in grado di… spazzare via il mondo! Testi di Gail Simone (Deadpool), disegni di Dan Panosian (X-Men Origins) e Randy Green.",img_mconn030isbn,L'Età dell'Innocenza
Panini Comics,https://comics.panini.it/store/pub_ita_it/mthwi003isbn-it-the-witcher-the-witcher-n-3.html,The Witcher,thewitcher,3,mthwi003isbn,,13.0,12.35,11/05/2017,11,5,2017,"Paul Tobin, Piotr Kowalski",,128,17x26,The Witcher: Curse of the Crows #1/5,Brossurato,Colori,9788891226914.0,fantasy,"Un nuovo e inedito capitolo delle avventure di Geralt, il witcher protagonista della famosissima saga di videogiochi creata da CD Projekt RED e tratta dai romanzi di Andrzej Sapkowski. Un’avventura che porterà il witcher e la sua compagna di viaggio Ciri alle prese con una delle più terribili e letali creature mai esistite, un mostro tanto orrendo quanto furbo!",img_mthwi003isbn,La Maledizione dei Corvi
Panini Comics,https://comics.panini.it/store/pub_ita_it/mcrku001isbn-it-le-cronache-di-kull-le-cronache-di-kull-vol-1-libro-isbn.html,Kull il conquistatore,kullilconquistatore,1,mcrku001isbn,,24.0,22.8,27/04/2017,27,4,2017,"Len Wein, Ross Andru, Roy Thomas, Bernie Wrightson",,216,17x26,"Creatures on the loose #10, Kull the Conqueror #1/10, Monster on the Prowl #16, Conan the Barbarian #10",Cartonato,Colori,9788891224996.0,fantasy,"Dagli archivi segreti della storia del fumetto, per la prima volta raccolte in un volume unico, le storie fantastiche con protagonista Kull il Conquistatore! Alcune perle rare degli anni 70 in versione rimasterizzata e ritradotta per il XXI secolo! Il teschio del silenzio e altre storie ispirate all’opera di Robert E. Howard, il creatore di Conan!",img_mcrku001isbn,la danza di morte di Thulsa Doom
Panini Comics,https://comics.panini.it/store/pub_ita_it/mharr011isbn-it-harry-potter-film-wizardry-incredibuild-hp-2.html,"Il Magico Mondo Di J.K. Rowling – La Lanterna Magica Dei Film
Creature",ilmagicomondodijkrowlinglalanternamagicadeifilmcreature,,mharr011isbn,,19.0,18.05,20/04/2017,20,4,2017,AA. VV.,,16,0x0,J.K. Rowling’s Wizarding World Movie Magic Film Projections: Creatures,Cartonato,Colori,9788891221667.0,fantasy,"Vivi l’avventura cinematografica del Magico Mondo di J.K. Rowling con un incredibile libro lanterna! Proietta sul muro le immagini dei tuoi personaggi preferiti, per ricreare l’universo di Harry Potter… nella tua stanza! Inoltre, puoi dar vita a nuovi personaggi, disegnandoli e proiettandoli insieme ai protagonisti della saga cinematografica più magica di sempre!",img_mharr011isbn,
Panini Comics,https://comics.panini.it/store/pub_ita_it/maqui003isbnr-it-aquile-di-roma-nuova-ed-le-aquile-di-roma-3-prima-ristam.html,Le Aquile di Roma,leaquilediroma,3,maqui003isbnr,1.0,15.9,15.11,30/03/2017,30,3,2017,AA. VV.,,64,23.5x31,Les Aigles de Rome tomo 3,Saddle Stitched,Color,9788891227454.0,fantasy,"Marco e Arminio sono cresciuti insieme, e insieme hanno subito l'autorità e la disciplina di ferro dell'educazione romana. Insieme sono diventati uomini e soldati, fratelli. Ma l'amore ha infranto il loro giuramento, e le loro strade si sono separate. Oggi circola una voce: Arminio, ritornato in Germania nelle terre della sua gente, preparerebbe una ribellione contro Roma. Inviato come spia dall'Imperatore, Marco saprà leggere nel cuore del suo amico?",img_maqui003isbnr,Edizione Cartonata
Panini Comics,https://comics.panini.it/store/pub_ita_it/maqui001isbnr-it-aquile-di-roma-nuova-ed-le-aquile-di-roma-1-prima-irstam.html,Le Aquile di Roma,leaquilediroma,1,maqui001isbnr,1.0,15.9,15.11,30/03/2017,30,3,2017,Enrico Marini,,64,23.5x31,Les Aigles de Rome tomo 1,Cartonato,Colori,9788891227430.0,fantasy,"Aspettando l’uscita del nuovo volume della serie, a grande richiesta Panini Comics ripropone uno dei maggiori successi di Enrico Marini in edizione cartonata, identico all’originale: un formato che vuole omaggiare la qualità dei disegni del grande artista italiano.",img_maqui001isbnr,Edizione Cartonata
Panini Comics,https://comics.panini.it/store/pub_ita_it/maqui004isbnr-it-aquile-di-roma-nuova-ed-le-aquile-di-roma-4-prima-ristam.html,Le Aquile di Roma,leaquilediroma,4,maqui004isbnr,1.0,15.9,15.11,30/03/2017,30,3,2017,Enrico Marini,,64,23.5x31,Les Aigles de Rome #4,Saddle Stitched,Color,9788891227461.0,fantasy,"Marco Valerio Falco e Ermanamer sono cresciuti insieme come fratelli, nonostante uno sia figlio di un patrizio romano e l’altro l’erede di un principe germanico. Ma il richiamo del sangue e la guerra sui confini dell’impero metterà a repentaglio il loro legame. Torna l’acclamata saga di amori, guerra e vendette scritta e disegnata da Enrico Marini, una grande ed epica saga a fumetti per riscoprire la Roma antica tra vendette, amori e tradimenti.",img_maqui004isbnr,Edizione Cartonata
Panini Comics,https://comics.panini.it/store/pub_ita_it/maqui002isbnr-it-aquile-di-roma-nuova-ed-le-aquile-di-roma-2-prima-ristam.html,Le Aquile di Roma,leaquilediroma,2,maqui002isbnr,1.0,15.9,15.11,30/03/2017,30,3,2017,Enrico Marini,,64,23.5x31,Les Aigles de Rome tomo 2,Cartonato,Colori,9788891227447.0,fantasy,"Secondo volume per la riedizione deluxe del capolavoro di Enrico Marini. L’autore di Lo Scorpione, Rapaci e Gipsy ci catapulta all’ombra del Colosseo, all’epoca di maggiore splendore dell’Impero Romano, per raccontare le vite di due fratelli di sangue. Marco Valerio Falco, figlio del combattente Tiberio, ed Ermanamer, erede del principe germanico Sigmar, sono cresciuti insieme. Ma la guerra e l’amore potrebbero dividere le loro strade.",img_maqui002isbnr,Edizione Cartonata
Panini Comics,https://comics.panini.it/store/pub_ita_it/mpant042-it-panini-time-panini-time-n-42.html,Adventure Time,adventuretime,42,mpant042,,2.9,2.76,23/03/2017,23,3,2017,"Ryan North, Shelly Paroline, Braden Lamb",,48,17x26,"Adventure Time #53, Adventure Time: Ice King #6",Spillato,Colori,,fantasy,"Jake si è avventurato in un regno sotterraneo abitato soltanto da spettri per aiutare il suo amico Finn, che al momento è un vecchietto senza forze. Per il cane magico si avvicina uno scontro fatale! Si concludono anche le avventu-re solitarie del folle Re Ghiaccio!",img_mpant042,
Panini Comics,https://comics.panini.it/store/pub_ita_it/madve009isbn-it-adventure-time-libreria-adventure-time-libreria-n-9.html,Adventure Time Collection,adventuretimecollection,7,madve009isbn,,9.9,9.41,23/03/2017,23,3,2017,"Ryan North, Shelly Paroline, Braden Lamb",,128,17x26,Adventure Time #30-34,Brossurato,Colori,9788891226945.0,fantasy,"Un’avventura da ricordare! Forse sì, ma non per Finn. Il diabolico Mnemo-noide ha fatto un brutto scherzetto a Finn, che si è risvegliato nel futuro sen-za nessun ricordo di ciò che è accaduto. Jake, Marceline e la Principessa Gommarosa corrono in aiuto dell’amico!",img_madve009isbn,Matematico!
Panini Comics,https://comics.panini.it/store/pub_ita_it/mprom003isbn-it-les-prometheens-les-prometheens-n-3.html,I figli di Prometeo,ifiglidiprometeo,3,mprom003isbn,,14.9,14.16,23/03/2017,23,3,2017,"Rafa Sandoval, Herzet Henscher, Emmanuel Herzet",,56,23.5x31,Les Prométhéens tome 3,Cartonato,Colori,9788891224545.0,fantasy,"Ogni famiglia ha i suoi problemi, compresa quella di Zeus, il padre di tutti gli dei. Le divinità dell’Olimpo si nascondono tra di noi per sfuggire alla mano assassina del misterioso Thymos. Ma ora anche Apollo è scomparso, e gli dei devono reagire.",img_mprom003isbn,
Panini Comics,https://comics.panini.it/store/pub_ita_it/mharr014isbn-it-harry-potter-film-wizardry-il-magico-mondo-di-j-k-rowlin.html,Il Magico Mondo Di J.K. Rowling – Schermi Incantati,ilmagicomondodijkrowlingschermiincantati,2,mharr014isbn,,29.0,27.55,16/03/2017,16,3,2017,AA. VV.,,96,0x0,J.K. Rowling’s Wizarding World Movie Magic – Volume 2: Curious Creatures,Cartonato,Colori,9788891225412.0,fantasy,"Dopo il successo cinematografico di Animali fantastici e dove trovarli, un nuovo volume con tantissime curiosità e approfondimenti sulla nuova saga generata dalla fantasia di J.K. Rowling dedicata a Newt Scamander, il personaggio portato sul grande schermo dal premio Oscar Eddie Redmayne. Suddiviso in due sezioni, con una parte dedicata all’universo classico di Harry Potter, con tanti inserti esclusivi, pagine pop-up e molti altri oggetti affascinanti, questo libro vi accompagnerà in un nuovo viaggio nel mondo della magia.",img_mharr014isbn,Creature Fantastiche
Panini Comics,https://comics.panini.it/store/pub_ita_it/mconn029isbn-it-nuovo-conan-100-conan-n-26-il-vendicatore-3.html,Conan,conan,26,mconn029isbn,,16.0,15.2,02/03/2017,2,3,2017,"Fred Van Lente, Guiu Vilanova, Brian Ching",,168,17x26,Conan the Avenger #13/19,Brossurato,Colori,9788891226099.0,fantasy,"Due nuove storie di Conan il Vendicatore firmate da Fred Van Lente! Il Cimmero e la schiava Natala giungono a Xuthal, dove un orrore minaccia di prendersi chiunque vi entri. In Oasi di sangue, torna invece un gruppo di guerriere che hanno già incrociato le spade con Conan!",img_mconn029isbn,Xuthal del Crepuscolo
Panini Comics,https://comics.panini.it/store/pub_ita_it/mpada019-it-dart-fener-1-dart-fener-1-n-19.html,Darth Vader,darthvader,19,mpada019,,3.3,3.14,23/02/2017,23,2,2017,"Marco Checchetto, Kieron Gillen, Salvador Larroca, Charles Soule",,56,17x26,"Darth Vader #20, Obi-Wan & Anakin #4",Spillato,Colori,,fantasy,Un numero extra che vedrà Vader faccia a faccia con le scottanti e pericolose informazioni dell’Ispettore Thanoth. In più una storia dei droidi Triplo-Zero e BT-1 e Obi-Wan e Anakin divisi fra due fazioni in guerra su un pianeta ostile!,img_mpada019,
Panini Comics,https://comics.panini.it/store/pub_ita_it/mrequ002isbn-it-reconquete-libro-isbn-100-panini-comics-riconquiste-2.html,Riconquiste,riconquiste,2,mrequ002isbn,,13.0,12.35,16/02/2017,16,2,2017,"François Miville-Deschênes, Sylvain Runberg",,96,19.5x26,Reconquêtes #3-4,Brossurato,Colori,9788891226709.0,fantasy,"Il gran finale della saga a metà tra il peplum e l’heroic fantasy ideata da F. Miville-Deschênes (Millennium: L’ombra dell’Anticristo)! L’Orda che ha riunito tre dei più grandi regni dell’antichità continua ad avanzare, inesorabile. Il suo più grande nemico non è tuttavia forse il concetto stesso di Orda? Lotte intestine continuano infatti a dilaniarla…",img_mrequ002isbn,
Panini Comics,https://comics.panini.it/store/pub_ita_it/melfs004isbn-it-elfs-100-elfi-seconda-serie-n-2.html,Elfi,elfi,4,melfs004isbn,,14.0,13.3,09/02/2017,9,2,2017,"Gwendal Lemercier, Marc Hadrien, Ma Yi, Corbeyran Eric",,112,19.5x26,Elfes #9-10,Brossurato,Colori,9788891226068.0,fantasy,"Un grande ritorno! Si conclude qui la seconda serie del fantasy franco-belga ambientato nelle terre D’Arran! Elfo nero, cuore oscuro è un nuovo episodio con Gaw’yn, il nobile ed elegante uccisore degli Elfi Neri! Ne L’assedio di Cadanla, che si svolge ai confini di Nodrënn, i protagonisti sono invece due nuovi personaggi: Fah-Laen lo Squartatore e la sua ragazza Mei-Hooh.",img_melfs004isbn,
Panini Comics,https://comics.panini.it/store/pub_ita_it/mpant041-it-panini-time-panini-time-n-41.html,Adventure Time,adventuretime,41,mpant041,,2.9,2.76,26/01/2017,26,1,2017,"Ian McGinty, Pranas Naujokaitis, Natalie Andrewson, Christopher Hastings",,48,17x26,"Adventure Time #52, Adventure Time: Ice King #5",Spillato,Colori,,fantasy,"Finn è stato toccato da un fantasma e si è trasformato in un simpatico vecchietto… Ora tocca a Jake salvare il suo amico, intraprendendo un viaggio negli inferi! Nel frattempo Re Ghiaccio si è unito a una gang di maghi, ma non è ancora riuscito a trovare il suo pinguino Gunter.",img_mpant041,
Panini Comics,https://comics.panini.it/store/pub_ita_it/mpant040-it-panini-time-adventure-time-n-40.html,Adventure Time,adventuretime,40,mpant040,,2.9,2.76,22/12/2016,22,12,2016,"Ian McGinty, Pranas Naujokaitis, Natalie Andrewson, Christopher Hastings",,48,17x26,"Adventure Time #51, Adventure Time: Ice King #4",Spillato,Colori,,fantasy,"Un minaccioso fantasma si aggira per la Terra di Ooo. Il suo letale tocco fa invecchiare chiunque lo subisca e Finn e Jake devono rimediare alla situazione! Re Ghiaccio, nel frattempo, deve scegliere quale squadra di maghi lo aiuterà a cercare Gunter…",img_mpant040,
Panini Comics,https://comics.panini.it/store/pub_ita_it/madgn004isbn-it-adventure-time-gn-adventure-time-gn-n-4.html,Adventure Time - Dolci Amari,adventuretimedolciamari,4,madgn004isbn,,14.0,13.3,22/12/2016,22,12,2016,"Zack Sterling, Kate Leth",,160,15.2x22.8,Adventure Time: Bitter sweets,Brossurato,Colori,9788891224941.0,fantasy,"Una nuova graphic novel inedita e completamente a colori con protagonista la Principessa Gommarosa! Dal mondo di Adventure Time un racconto sull’amicizia e sulla lealtà, con protagonisti la sovrana del Regno di Dolcelandia e il suo fido maggiordomo Maggiormenta.",img_madgn004isbn,
Panini Comics,https://comics.panini.it/store/pub_ita_it/mmata001isbn-it-il-maestro-d-arme-100-panini-comics-il-maestro-d-arme-1.html,Il maestro d'arme,ilmaestrodarme,,mmata001isbn,,13.0,12.35,01/12/2016,1,12,2016,"Joel Parnotte, Xavier Dorison",,96,19.5x26,Le Maitre d’Armes,Brossurato,Colori,9788891224729.0,fantasy,"1531: in tempi incerti, le tenebre del Medioevo tentano di spegnere le prime luci del Rinascimento. Un nuovo mondo va fiorendo... sempre che non venga soffocato sul nascere: “L’onore è quello che resta quando si è perduto tutto”. Dalla penna di Xavier Dorison, acclamato autore de “Il Terzo Testamento”.",img_mmata001isbn,
Panini Comics,https://comics.panini.it/store/pub_ita_it/mharr012isbn-it-harry-potter-film-wizardry-il-mondo-della-magia-di-j-k-r.html,Il Magico Mondo Di J.K. Rowling Una Galleria Di Curiosita' Pop-Up,ilmagicomondodijkrowlingunagalleriadicuriositapopup,,mharr012isbn,,35.0,33.25,24/11/2016,24,11,2016,AA. VV.,,5,0x0,Cartonato,Colori,,,fantasy,,img_mharr012isbn,
Panini Comics,https://comics.panini.it/store/pub_ita_it/mpant039-it-panini-time-adventure-time-n-39.html,Adventure Time,adventuretime,39,mpant039,,3.9,3.71,24/11/2016,24,11,2016,AA. VV.,,64,17x26,"Adventure Time #50, Adventure Time: Ice King #3",Spillato,Colori,,fantasy,"Capperetti, è di nuovo ora di festeggiare con il numero 50 americano di Adventure Time! Finn intraprende un finntastico viaggio attraverso le sue vite passate! Continuano anche le avventure di Re Ghiaccio alla ricerca di Gunter!",img_mpant039,
Panini Comics,https://comics.panini.it/store/pub_ita_it/mmtho035isbn-it-thorgal-thorgal-n-35.html,Thorgal,thorgal,35,mmtho035isbn,,14.0,13.3,17/11/2016,17,11,2016,"Grzegorz Rosinski, Xavier Dorison",,56,22.2x29.5,Cartonato,Colori,,,fantasy,,img_mmtho035isbn,
Panini Comics,https://comics.panini.it/store/pub_ita_it/msamr005isbn-it-samurai-100-samurai-n-5.html,SAMURAI,samurai,5,msamr005isbn,,13.0,12.35,17/11/2016,17,11,2016,"Jean-François Di Giorgio, Frédéric Genêt, Cristina Mormile",,96,19.5x26,"Runaways vol. 2 #7/12, X-Men/Runaways",Brossurato,Colori,9788891224422.0,fantasy,"Continuano le avventure di Takeo e di suo fratello Akio, alla ricerca di spiegazioni sul loro oscuro passato, di verità su chi ha sterminato la loro famiglia e soprattutto di giustizia. Ma se la verità è difficile da trovare, la giustizia è ancora più difficile da ottenere... Con l’esordio ai disegni della serie di una talentuosa italiana: Cristina Mormile.",img_msamr005isbn,
